ID,title,release_year,genres,rating
7580,clean,2005,"['Drama', 'Music']",75.0
7581,get me roger stone,2017,"['Biography', 'Documentary']",75.0
7582,waking ned devine,1998,['Comedy'],71.0
7583,celsius 41 11 the temperature at which brain begins to die,2004,"['War', 'Documentary']",42.0
7584,deep red,1976,"['Mystery', 'Thriller', 'Horror']",89.0
7585,trouble the water,2008,['Documentary'],83.0
7586,wordplay,2006,['Documentary'],73.0
7587,the myth of american sleepover,2011,"['Drama', 'Comedy']",67.0
7588,looking for eric,2010,"['Drama', 'Sport', 'Fantasy', 'Comedy']",66.0
7589,native son,2019,['Drama'],63.0
7590,almost christmas,2016,"['Drama', 'Comedy']",55.0
7591,dog eat,2016,"['Action', 'Drama', 'Thriller', 'Crime']",53.0
7592,backtrack,2016,"['Drama', 'Mystery', 'Thriller', 'Horror']",43.0
7593,dogtown and z boys,2002,"['Sport', 'Documentary']",76.0
7594,luce,2019,['Drama'],73.0
7595,manda bala,2007,['Documentary'],71.0
7596,double lover,2018,"['Drama', 'Thriller', 'Romance']",70.0
7597,son of the bride,2002,"['Drama', 'Comedy', 'Romance']",68.0
7598,afterschool,2009,['Drama'],66.0
7599,complete unknown,2016,"['Drama', 'Mystery', 'Thriller']",58.0
7600,holidays,2016,"['Horror', 'Comedy']",50.0
7601,reincarnated,2013,"['Music', 'Documentary']",42.0
7602,mountains may depart,2016,"['Drama', 'Romance']",79.0
7603,the battered bastards of baseball,2014,['Documentary'],75.0
7604,trilogy the weeping meadow,2005,"['Drama', 'History', 'Romance']",73.0
7605,top secret,1984,['Comedy'],68.0
7606,eisenstein in guanajuato,2016,"['Biography', 'Comedy', 'Romance']",60.0
7607,red doors,2006,['Drama'],60.0
7608,roll bounce,2005,"['Drama', 'Comedy', 'Romance', 'Music']",59.0
7609,here comes the devil,2013,"['Thriller', 'Horror']",50.0
7610,dark summer,2015,['Thriller'],31.0
7611,time bandits,1981,"['Adventure', 'Sci-Fi', 'Fantasy', 'Comedy']",79.0
7612,78 52 hitchcocks shower scene,2017,['Documentary'],74.0
7613,robin williams come inside my mind,2018,"['Biography', 'Comedy', 'Documentary']",74.0
7614,yoo hoo mrs goldberg,2009,"['Biography', 'Documentary']",69.0
7615,zoo,2007,['Documentary'],63.0
7616,ira abby,2007,['Comedy'],62.0
7617,a woman gun and noodle shop,2010,['Drama'],57.0
7618,bokeh,2017,"['Sci-Fi', 'Drama']",56.0
7619,a tale of love and darkness,2016,"['Biography', 'Drama', 'History']",55.0
7620,the man who killed hitler and then bigfoot,2019,"['Adventure', 'Sci-Fi', 'Drama', 'War']",51.0
7621,psychopathia sexualis,2006,['Drama'],40.0
7622,los angeles plays itself,2004,"['History', 'Documentary']",86.0
7623,is the man who tall happy,2013,"['Animation', 'Documentary']",76.0
7624,in july,2001,"['Adventure', 'Comedy', 'Romance']",71.0
7625,nathalie,2006,['Drama'],69.0
7626,chronic,2016,['Drama'],69.0
7627,iraq for sale the war profiteers,2006,"['War', 'Documentary']",68.0
7628,night on earth,1991,"['Drama', 'Comedy']",68.0
7629,demonlover,2003,"['Drama', 'Mystery', 'Thriller']",64.0
7630,the summer of sangaile,2015,"['Drama', 'Romance']",63.0
7631,stuck,2008,"['Thriller', 'Horror', 'Comedy', 'Crime']",61.0
7632,day night,2007,"['Drama', 'Thriller', 'Crime']",61.0
7633,the mercy,2018,"['Adventure', 'Biography', 'Drama', 'Mystery']",60.0
7634,wolf totem,2015,['Adventure'],58.0
7635,wxiii patlabor the movie 3,2003,"['Action', 'Sci-Fi', 'Crime', 'Animation']",47.0
7636,ballast,2008,['Drama'],84.0
7637,truman,2017,"['Drama', 'Comedy']",81.0
7638,regular lovers,2007,['Drama'],76.0
7639,girl on the bridge,2000,"['Drama', 'Comedy', 'Romance']",75.0
7640,king corn,2007,['Documentary'],70.0
7641,gigantic,2003,"['Music', 'Documentary']",64.0
7642,a royal night out,2015,"['Drama', 'Comedy', 'Romance']",58.0
7643,campfire,2005,['Drama'],51.0
7644,middle of nowhere,2012,['Drama'],75.0
7645,jim the james foley story,2016,['Documentary'],73.0
7646,the armstrong lie,2013,['Documentary'],67.0
7647,mister foe,2008,"['Drama', 'Romance']",62.0
7648,psycho iii,1986,"['Mystery', 'Thriller', 'Horror']",58.0
7649,frank lola,2016,"['Drama', 'Mystery', 'Thriller', 'Romance', 'Crime']",56.0
7650,take me,2017,"['Comedy', 'Crime']",56.0
7651,yves saint laurent,2014,"['Biography', 'Drama']",51.0
7652,child of god,2014,"['Drama', 'Thriller', 'Crime']",50.0
7653,queens,2006,"['Comedy', 'Romance']",49.0
7654,come out and play,2013,['Horror'],44.0
7655,albatross,2012,['Drama'],42.0
7656,of men and war,2015,"['History', 'War', 'Documentary']",87.0
7657,the bad news bears,1976,"['Drama', 'Sport', 'Comedy', 'Family']",83.0
7658,roman polanski wanted and desired,2008,"['Crime', 'Documentary']",78.0
7659,seduced and abandoned,2013,['Documentary'],77.0
7660,my country,2006,['Documentary'],74.0
7661,behind the sun,2001,['Drama'],73.0
7662,the boys of baraka,2005,['Documentary'],71.0
7663,rapt,2011,['Drama'],71.0
7664,52 tuesdays,2015,"['Drama', 'Family']",71.0
7665,hide your smiling faces,2014,['Drama'],69.0
7666,good morning night,2005,['Drama'],69.0
7667,disorder,2016,"['Drama', 'Thriller']",66.0
7668,the wild blue yonder,2006,['Sci-Fi'],65.0
7669,entertainment,2015,['Drama'],65.0
7670,incident at loch ness,2004,"['Adventure', 'Horror', 'Comedy']",62.0
7671,family,2019,['Comedy'],60.0
7672,cleopatra,1963,"['Biography', 'Drama', 'History', 'Romance']",60.0
7673,the acid house,1999,"['Drama', 'Fantasy', 'Comedy']",55.0
7674,frankenstein,1931,"['Sci-Fi', 'Drama', 'Horror']",91.0
7675,seymour an introduction,2015,"['Biography', 'Music', 'Documentary']",83.0
7676,diego maradona,2019,"['Biography', 'Sport', 'Documentary']",78.0
7677,linda ronstadt the sound of my voice,2019,"['Music', 'Documentary']",77.0
7678,tigers are not afraid,2019,"['Mystery', 'Fantasy', 'Horror']",76.0
7679,the heart of game,2006,"['Sport', 'Documentary']",74.0
7680,miss hokusai,2016,"['Biography', 'Drama', 'History', 'Animation']",74.0
7681,bill nye science guy,2017,['Documentary'],73.0
7682,the pianotuner of earthquakes,2006,"['Drama', 'Fantasy', 'Romance', 'Music']",66.0
7683,patti smith dream of life,2008,"['Music', 'Documentary']",66.0
7684,quitting,2002,"['Biography', 'Drama', 'Music']",61.0
7685,barney thomson,2016,"['Comedy', 'Crime']",59.0
7686,the apartment,1960,"['Drama', 'Comedy', 'Romance']",94.0
7687,private property,2007,['Drama'],78.0
7688,and everything is going fine,2010,['Documentary'],76.0
7689,service,2009,['Drama'],76.0
7690,u carmen e khayelitsha,2007,"['Drama', 'Romance', 'Musical']",74.0
7691,like crazy,2017,"['Drama', 'Comedy']",74.0
7692,matangi maya m i a,2018,"['Biography', 'Music', 'Documentary']",70.0
7693,the poseidon adventure,1972,"['Action', 'Adventure', 'Drama', 'Thriller']",70.0
7694,out of the blue,2007,"['Drama', 'Crime']",70.0
7695,cloak dagger,1984,"['Action', 'Adventure', 'Mystery', 'Thriller', 'Crime', 'Family']",64.0
7696,golda s balcony,2007,['Biography'],62.0
7697,my scientology movie,2017,['Documentary'],62.0
7698,duck butter,2018,"['Drama', 'Comedy', 'Romance']",58.0
7699,skin,2019,"['Biography', 'Drama', 'Crime']",58.0
7700,the omega man,1971,"['Action', 'Sci-Fi', 'Thriller']",56.0
7701,salt and fire,2017,['Thriller'],44.0
7702,these birds walk,2013,"['Drama', 'Documentary', 'News']",82.0
7703,lost in america,1985,['Comedy'],76.0
7704,the russian woodpecker,2015,"['History', 'War', 'Documentary', 'News']",74.0
7705,the elephant in living room,2011,['Documentary'],69.0
7706,dark star hr giger s world,2015,"['Biography', 'Documentary']",62.0
7707,boynton beach club,2006,"['Comedy', 'Romance']",61.0
7708,the cut,2015,"['Drama', 'History']",56.0
7709,our time,2019,['Drama'],56.0
7710,empire of silver,2011,"['Biography', 'Drama', 'History', 'Romance', 'Family']",54.0
7711,a country called home,2016,['Drama'],46.0
7712,pulp fiction,1994,"['Drama', 'Thriller', 'Crime']",94.0
7713,the lord of rings return king,2003,"['Action', 'Adventure', 'Fantasy']",94.0
7714,iron man 3,2013,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'Fantasy']",62.0
7715,spider man homecoming,2017,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy', 'Family']",73.0
7716,toy story 3,2010,"['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",92.0
7717,the lord of rings two towers,2002,"['Action', 'Adventure', 'Fantasy']",87.0
7718,star trek,2009,"['Action', 'Adventure', 'Sci-Fi']",82.0
7719,the hunger games catching fire,2013,"['Action', 'Adventure', 'Sci-Fi', 'Drama', 'Thriller']",76.0
7720,gone girl,2014,"['Drama', 'Mystery', 'Thriller']",79.0
7721,spider man 2,2004,"['Action', 'Sci-Fi', 'Thriller', 'Fantasy']",83.0
7722,dawn of the planet apes,2014,"['Action', 'Sci-Fi', 'Drama', 'Thriller']",79.0
7723,the babadook,2014,"['Drama', 'Thriller', 'Horror']",86.0
7724,american beauty,1999,['Drama'],86.0
7725,finding nemo,2003,"['Adventure', 'Comedy', 'Animation', 'Family']",90.0
7726,babel,2006,['Drama'],69.0
7727,moonrise kingdom,2012,"['Drama', 'Comedy', 'Romance']",84.0
7728,brave,2012,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",69.0
7729,the world s end,2013,"['Action', 'Sci-Fi', 'Comedy']",81.0
7730,source code,2011,"['Action', 'Sci-Fi', 'Thriller']",74.0
7731,moana,2016,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family', 'Musical']",81.0
7732,back to the future,1985,"['Adventure', 'Sci-Fi', 'Comedy']",87.0
7733,the twilight saga new moon,2009,"['Drama', 'Fantasy', 'Romance']",44.0
7734,the silence of lambs,1991,"['Thriller', 'Crime']",85.0
7735,the curious case of benjamin button,2008,"['Drama', 'Mystery', 'Fantasy', 'Romance']",70.0
7736,grindhouse,2007,"['Action', 'Thriller']",77.0
7737,toy story 4,2019,"['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",84.0
7738,don t breathe,2016,"['Thriller', 'Horror', 'Crime']",71.0
7739,kubo and the two strings,2016,"['Adventure', 'Fantasy', 'Animation', 'Family']",84.0
7740,full metal jacket,1987,"['Action', 'Drama', 'War']",76.0
7741,dark shadows,2012,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror', 'Comedy']",55.0
7742,burn after reading,2008,"['Drama', 'Comedy', 'Crime']",63.0
7743,school of rock,2003,"['Comedy', 'Music', 'Family']",82.0
7744,atomic blonde,2017,"['Action', 'Mystery', 'Thriller']",63.0
7745,flight,2012,['Drama'],76.0
7746,the muppets,2011,"['Comedy', 'Family']",75.0
7747,hellboy ii the golden army,2008,"['Action', 'Adventure', 'Fantasy']",78.0
7748,resident evil the final chapter,2017,"['Action', 'Sci-Fi', 'Thriller', 'Horror']",49.0
7749,don jon,2013,"['Drama', 'Comedy', 'Romance']",66.0
7750,pitch perfect 2,2015,"['Comedy', 'Music']",63.0
7751,silence,2016,"['Adventure', 'Drama', 'History']",79.0
7752,the spongebob movie sponge out of water,2015,"['Adventure', 'Comedy', 'Animation', 'Family']",62.0
7753,the royal tenenbaums,2001,"['Drama', 'Comedy']",76.0
7754,ocean s thirteen,2007,"['Thriller', 'Crime']",62.0
7755,chinatown,1974,"['Drama', 'Mystery', 'Thriller', 'Crime']",92.0
7756,killing them softly,2012,"['Drama', 'Thriller', 'Crime']",64.0
7757,basic instinct,1992,"['Mystery', 'Thriller', 'Romance']",41.0
7758,dreamgirls,2006,"['Drama', 'Musical']",76.0
7759,the chronicles of narnia prince caspian,2008,"['Action', 'Adventure', 'Fantasy', 'Family']",62.0
7760,get him to the greek,2010,['Comedy'],65.0
7761,12 angry men,1957,"['Drama', 'Crime']",96.0
7762,the ballad of buster scruggs,2018,"['Drama', 'Mystery', 'Comedy', 'Romance', 'Western', 'Musical']",79.0
7763,the danish girl,2015,"['Biography', 'Drama', 'Romance']",66.0
7764,the ghost writer,2010,"['Drama', 'Mystery', 'Thriller']",77.0
7765,dead poets society,1989,['Drama'],79.0
7766,sing,2016,"['Drama', 'Comedy', 'Music', 'Animation', 'Family', 'Musical']",59.0
7767,the boss baby,2017,"['Fantasy', 'Comedy', 'Animation', 'Family']",50.0
7768,persepolis,2007,"['Biography', 'Drama', 'War', 'Animation']",90.0
7769,deja vu,2006,"['Action', 'Sci-Fi', 'Thriller', 'Romance']",59.0
7770,beasts of no nation,2015,"['Drama', 'War']",79.0
7771,zoolander,2001,['Comedy'],61.0
7772,blue velvet,1986,"['Drama', 'Mystery', 'Thriller']",76.0
7773,attack the block,2011,"['Action', 'Sci-Fi', 'Comedy']",75.0
7774,goldeneye,1995,"['Action', 'Adventure', 'Thriller']",65.0
7775,short term 12,2013,['Drama'],82.0
7776,jeepers creepers,2001,"['Drama', 'Mystery', 'Thriller', 'Horror']",49.0
7777,another earth,2011,['Drama'],66.0
7778,a simple favor,2018,"['Drama', 'Mystery', 'Thriller', 'Comedy', 'Crime']",67.0
7779,brick,2006,"['Drama', 'Mystery', 'Crime']",72.0
7780,the tale of princess kaguya,2014,"['Drama', 'Fantasy', 'Animation']",89.0
7781,apollo 13,1995,"['Adventure', 'Drama', 'History']",77.0
7782,ed wood,1994,"['Biography', 'Drama', 'Comedy']",70.0
7783,the wedding ringer,2015,"['Comedy', 'Romance']",35.0
7784,skyscraper,2018,"['Action', 'Drama', 'Thriller', 'Crime']",51.0
7785,on the waterfront,1954,"['Drama', 'Romance', 'Crime']",91.0
7786,dope,2015,"['Drama', 'Comedy', 'Crime']",72.0
7787,oldboy,2013,"['Action', 'Drama', 'Mystery', 'Thriller']",49.0
7788,the smurfs 2,2013,"['Fantasy', 'Comedy', 'Animation', 'Family']",34.0
7789,patriots day,2016,"['Drama', 'History', 'Thriller']",69.0
7790,the insider,1999,"['Biography', 'Drama', 'Thriller']",84.0
7791,the pirates band of misfits,2012,"['Adventure', 'Animation', 'Family']",73.0
7792,velvet buzzsaw,2019,"['Mystery', 'Thriller', 'Horror']",61.0
7793,it s complicated,2009,"['Comedy', 'Romance']",57.0
7794,blue ruin,2014,['Thriller'],78.0
7795,submarine,2011,"['Drama', 'Comedy']",76.0
7796,the autopsy of jane doe,2016,['Horror'],65.0
7797,aloha,2015,"['Adventure', 'Drama', 'Comedy', 'Romance']",40.0
7798,dragon wars d war,2007,"['Action', 'Drama', 'Thriller', 'Fantasy', 'Horror']",33.0
7799,basic instinct 2,2006,"['Mystery', 'Thriller', 'Crime']",26.0
7800,solaris,2002,"['Sci-Fi', 'Drama', 'Mystery', 'Romance']",65.0
7801,exit through the gift shop,2010,"['Comedy', 'Documentary']",85.0
7802,son of god,2014,['Drama'],37.0
7803,rescue dawn,2007,"['Action', 'Adventure', 'Biography', 'Drama', 'War']",77.0
7804,the three stooges,2012,['Comedy'],56.0
7805,the past,2013,"['Drama', 'Mystery']",85.0
7806,king s ransom,2005,"['Comedy', 'Crime']",11.0
7807,quiz show,1994,"['Drama', 'History']",88.0
7808,alpha,2018,"['Action', 'Adventure', 'Drama', 'Thriller', 'Family']",63.0
7809,cold pursuit,2019,"['Action', 'Drama', 'Thriller', 'Crime']",57.0
7810,in the name of father,1993,"['Biography', 'Drama']",84.0
7811,the girl who played with fire,2010,"['Action', 'Mystery', 'Thriller', 'Crime']",66.0
7812,ballistic ecks vs sever,2002,"['Action', 'Thriller']",19.0
7813,blood simple,1985,"['Drama', 'Thriller', 'Crime']",81.0
7814,the basketball diaries,1995,"['Biography', 'Drama', 'Sport', 'Crime']",46.0
7815,the sessions,2012,['Drama'],79.0
7816,thoroughbreds,2018,"['Drama', 'Thriller']",75.0
7817,fighting with my family,2019,"['Biography', 'Drama', 'Sport', 'Comedy']",68.0
7818,hannah montana miley cyrus best of both worlds concert,2008,"['Music', 'Documentary']",59.0
7819,aquarius,2016,['Drama'],88.0
7820,holmes watson,2018,"['Adventure', 'Mystery', 'Comedy', 'Crime']",24.0
7821,all about my mother,1999,['Drama'],87.0
7822,driving miss daisy,1989,"['Drama', 'Comedy']",81.0
7823,my big fat independent movie,2005,['Comedy'],32.0
7824,the spy next door,2010,"['Action', 'Comedy', 'Family']",27.0
7825,life itself,2014,"['Biography', 'Documentary']",87.0
7826,the girl with all gifts,2017,"['Drama', 'Thriller', 'Horror']",67.0
7827,isn t it romantic,2019,"['Fantasy', 'Comedy', 'Romance']",60.0
7828,the immigrant,2014,"['Drama', 'Mystery', 'Thriller', 'Romance']",77.0
7829,secretariat,2010,"['Drama', 'History', 'Sport', 'Family']",61.0
7830,we own the night,2007,"['Drama', 'Thriller', 'Crime']",59.0
7831,nanny mcphee,2006,"['Fantasy', 'Comedy', 'Family']",59.0
7832,the score,2001,"['Action', 'Drama', 'Thriller', 'Crime']",71.0
7833,a man called ove,2016,"['Drama', 'Comedy']",70.0
7834,earth to echo,2014,"['Adventure', 'Sci-Fi', 'Family']",53.0
7835,far from heaven,2002,"['Drama', 'Romance']",84.0
7836,frozen river,2008,"['Drama', 'Crime']",82.0
7837,kill your darlings,2013,"['Biography', 'Drama', 'Thriller', 'Romance']",65.0
7838,mother,2010,"['Drama', 'Mystery', 'Thriller', 'Crime']",79.0
7839,compliance,2012,"['Drama', 'Thriller', 'Crime']",68.0
7840,a bad moms christmas,2017,"['Action', 'Adventure', 'Comedy']",42.0
7841,the secret of kells,2010,"['Adventure', 'Fantasy', 'Animation']",81.0
7842,the house bunny,2008,"['Comedy', 'Romance']",55.0
7843,nobody knows,2005,['Drama'],88.0
7844,my life as a zucchini,2017,"['Drama', 'Comedy', 'Animation', 'Family']",85.0
7845,the homesman,2014,"['Drama', 'Western']",68.0
7846,dear zachary a letter to son about his father,2008,"['Drama', 'Crime', 'Documentary']",82.0
7847,elegy,2008,"['Drama', 'Romance']",66.0
7848,shopgirl,2005,"['Drama', 'Romance']",62.0
7849,dangerous liaisons,1988,"['Drama', 'Romance']",74.0
7850,red cliff,2009,"['Action', 'Adventure', 'Drama', 'History', 'War']",73.0
7851,paris je t aime,2007,"['Drama', 'Romance']",66.0
7852,double jeopardy,1999,"['Drama', 'Mystery', 'Thriller', 'Crime']",40.0
7853,mandela long walk to freedom,2013,"['Biography', 'Drama', 'History']",60.0
7854,life of the party,2018,['Comedy'],46.0
7855,walking with dinosaurs,2013,"['Action', 'Adventure', 'Animation', 'Family', 'Documentary']",37.0
7856,dead man walking,1995,"['Drama', 'Crime']",80.0
7857,going clear scientology and the prison of belief,2015,['Documentary'],80.0
7858,please give,2010,"['Drama', 'Comedy']",78.0
7859,the grifters,1990,"['Drama', 'Thriller', 'Crime']",86.0
7860,on the road,2012,"['Adventure', 'Drama']",56.0
7861,the last exorcism part ii,2013,"['Thriller', 'Horror']",35.0
7862,the guilty,2018,"['Drama', 'Thriller', 'Crime']",83.0
7863,the darkness,2016,"['Thriller', 'Horror']",27.0
7864,colette,2018,"['Biography', 'Drama', 'History']",74.0
7865,barney s version,2011,['Drama'],67.0
7866,under the silver lake,2019,"['Drama', 'Mystery', 'Thriller', 'Comedy', 'Crime']",60.0
7867,are we done yet,2007,"['Drama', 'Comedy', 'Family']",36.0
7868,the damned united,2009,"['Biography', 'Drama', 'Sport']",81.0
7869,icarus,2017,"['Sport', 'Thriller', 'Documentary']",68.0
7870,the quiet american,2002,"['Drama', 'Thriller', 'Romance', 'War']",84.0
7871,parenthood,1989,"['Drama', 'Comedy']",82.0
7872,the full monty,1997,"['Comedy', 'Music']",75.0
7873,arctic,2019,"['Adventure', 'Drama']",71.0
7874,to the bone,2017,"['Drama', 'Comedy']",64.0
7875,a private war,2018,"['Biography', 'Drama', 'War']",75.0
7876,a very long engagement,2004,"['Drama', 'Mystery', 'Romance', 'War']",76.0
7877,fyre,2019,"['Music', 'Documentary']",75.0
7878,fast times at ridgemont high,1982,"['Drama', 'Comedy', 'Romance', 'Music']",67.0
7879,the one i love,2014,"['Drama', 'Comedy', 'Romance']",66.0
7880,my cousin rachel,2017,"['Drama', 'Mystery', 'Romance']",63.0
7881,it s such a beautiful day,2012,"['Sci-Fi', 'Drama', 'Fantasy', 'Comedy', 'Animation']",90.0
7882,goldfinger,1965,"['Action', 'Adventure', 'Thriller']",87.0
7883,lean on pete,2018,"['Adventure', 'Drama']",80.0
7884,terms of endearment,1983,"['Drama', 'Comedy', 'Romance']",79.0
7885,the blackcoat s daughter,2017,"['Thriller', 'Horror']",68.0
7886,we are still here,2015,['Horror'],65.0
7887,on the basis of sex,2018,"['Biography', 'Drama']",59.0
7888,duma,2005,"['Adventure', 'Drama', 'Family']",82.0
7889,i ve loved you so long,2008,"['Drama', 'Mystery']",79.0
7890,vanishing on 7th street,2011,"['Mystery', 'Thriller', 'Horror']",50.0
7891,u2 3d,2008,"['Music', 'Documentary']",83.0
7892,the return,2004,['Drama'],82.0
7893,el mariachi,1993,"['Action', 'Drama', 'Thriller', 'Crime']",73.0
7894,broken embraces,2009,"['Drama', 'Thriller', 'Romance']",76.0
7895,murderball,2005,"['Sport', 'Documentary']",87.0
7896,everybody knows,2019,"['Drama', 'Mystery', 'Thriller', 'Crime']",68.0
7897,quartet,2012,"['Drama', 'Comedy']",64.0
7898,stone,2010,"['Drama', 'Thriller']",58.0
7899,silent light,2009,['Drama'],79.0
7900,omar,2014,"['Drama', 'Thriller']",75.0
7901,heartbeats,2011,"['Drama', 'Romance']",70.0
7902,girl with a pearl earring,2003,"['Biography', 'Drama', 'Romance']",72.0
7903,redbelt,2008,"['Action', 'Drama', 'Sport']",69.0
7904,dr no,1963,"['Action', 'Adventure', 'Thriller']",78.0
7905,shine a light,2008,"['Music', 'Documentary']",76.0
7906,bullhead,2012,"['Drama', 'Crime']",68.0
7907,everyone s hero,2006,"['Adventure', 'Sport', 'Comedy', 'Animation', 'Family']",51.0
7908,american movie,1999,['Documentary'],84.0
7909,tokyo godfathers,2004,"['Adventure', 'Drama', 'Comedy', 'Animation']",73.0
7910,rugrats in paris the movie ii,2000,"['Adventure', 'Comedy', 'Animation', 'Family']",62.0
7911,a midsummer night s dream,1999,"['Fantasy', 'Comedy', 'Romance']",61.0
7912,what the do we k now,2004,"['Drama', 'Comedy', 'Documentary']",38.0
7913,tomboy,2011,['Drama'],74.0
7914,naked lunch,1991,"['Biography', 'Drama', 'Mystery', 'Fantasy', 'Crime']",67.0
7915,madea s big happy family,2011,"['Drama', 'Comedy']",45.0
7916,think like a man too,2014,"['Comedy', 'Romance']",38.0
7917,quills,2000,"['Biography', 'Drama', 'History', 'Romance']",70.0
7918,i don t know how she does it,2011,['Comedy'],38.0
7919,tyler perry s acrimony,2018,"['Drama', 'Thriller', 'Comedy']",32.0
7920,revanche,2009,"['Drama', 'Thriller', 'Romance', 'Crime']",84.0
7921,the magdalene sisters,2003,['Drama'],83.0
7922,bottle shock,2008,"['Drama', 'Comedy']",56.0
7923,sleepwalk with me,2012,['Comedy'],71.0
7924,thumbsucker,2005,"['Drama', 'Comedy']",69.0
7925,alan partridge,2014,"['Thriller', 'Comedy']",66.0
7926,stop making sense,1984,"['Music', 'Documentary']",89.0
7927,undefeated,2012,['Documentary'],71.0
7928,wakefield,2017,['Drama'],62.0
7929,the disappointments room,2016,"['Drama', 'Thriller', 'Horror']",31.0
7930,ratcatcher,2000,['Drama'],76.0
7931,i saw the light,2016,"['Biography', 'Drama', 'Romance', 'Music', 'Musical']",47.0
7932,naked,1993,['Drama'],84.0
7933,gods and monsters,1998,"['Biography', 'Drama']",74.0
7934,cairo time,2010,"['Drama', 'Romance']",67.0
7935,cirque du soleil worlds away,2012,['Fantasy'],51.0
7936,breaking in,2018,"['Action', 'Drama', 'Thriller', 'Crime']",42.0
7937,superfly,2018,"['Action', 'Thriller', 'Crime']",52.0
7938,hyde park on hudson,2012,"['Biography', 'Drama', 'History', 'Comedy']",55.0
7939,pom wonderful presents the greatest movie ever sold,2011,"['Comedy', 'Documentary']",66.0
7940,strangers on a train,1951,"['Thriller', 'Crime', 'Film-Noir']",88.0
7941,in darkness,2012,['Drama'],74.0
7942,mad hot ballroom,2005,"['Music', 'Family', 'Documentary']",71.0
7943,the horse whisperer,1998,"['Drama', 'Romance', 'Western']",65.0
7944,best of enemies,2015,"['History', 'Documentary', 'News']",77.0
7945,ondine,2010,"['Drama', 'Romance']",65.0
7946,fierce creatures,1997,['Comedy'],62.0
7947,freakonomics,2010,['Documentary'],58.0
7948,manglehorn,2015,['Drama'],56.0
7949,listen to me marlon,2015,"['Biography', 'Documentary']",87.0
7950,the color of paradise,2000,"['Drama', 'Family']",80.0
7951,ghosts of the abyss,2003,"['Family', 'Documentary', 'Short']",67.0
7952,outrage,2011,"['Drama', 'Crime']",67.0
7953,wrecked,2011,['Thriller'],61.0
7954,the double life of veronique,1991,"['Drama', 'Mystery', 'Fantasy', 'Romance', 'Music']",86.0
7955,tokyo sonata,2009,['Drama'],80.0
7956,joe strummer the future is unwritten,2007,['Documentary'],79.0
7957,escape from the planet of apes,1971,"['Action', 'Sci-Fi']",69.0
7958,hannah arendt,2013,"['Biography', 'Drama']",69.0
7959,toast,2011,"['Drama', 'Comedy']",57.0
7960,sleeping beauty,1959,"['Fantasy', 'Romance', 'Animation', 'Family', 'Musical']",85.0
7961,all the president s men,1976,"['Biography', 'Drama', 'History', 'Thriller']",80.0
7962,the crash reel,2013,"['Biography', 'Sport', 'Family', 'Documentary']",79.0
7963,good hair,2009,"['Comedy', 'Documentary']",72.0
7964,outsourced,2007,"['Drama', 'Comedy', 'Romance']",70.0
7965,boundaries,2018,"['Drama', 'Comedy']",50.0
7966,the story of weeping camel,2004,"['Drama', 'Family', 'Documentary']",81.0
7967,tropical malady,2005,"['Drama', 'Fantasy', 'Romance']",78.0
7968,peter pan,1953,"['Adventure', 'Fantasy', 'Animation', 'Family', 'Musical']",76.0
7969,iris,2001,"['Biography', 'Drama', 'Romance']",76.0
7970,the childhood of a leader,2016,"['Drama', 'Mystery', 'Horror']",68.0
7971,the vanishing,2019,"['Drama', 'Mystery', 'Thriller', 'Crime']",64.0
7972,keane,2005,"['Drama', 'Mystery', 'Thriller']",79.0
7973,jude,1996,"['Drama', 'Romance']",68.0
7974,the color of money,1986,"['Drama', 'Sport']",77.0
7975,young heart,2008,"['Music', 'Documentary']",75.0
7976,marina abramovic the artist is present,2012,"['Biography', 'History', 'Documentary']",74.0
7977,gonzo the life and work of dr hunter s thompson,2008,"['Biography', 'Music', 'Documentary']",73.0
7978,the son s room,2002,"['Drama', 'Mystery']",73.0
7979,the boss of it all,2007,['Comedy'],71.0
7980,beyond the gates,2007,"['Drama', 'History']",71.0
7981,raze,2014,"['Action', 'Horror']",41.0
7982,pete seeger the power of song,2007,"['Music', 'Documentary']",81.0
7983,tabloid,2011,['Documentary'],74.0
7984,the eye,2003,"['Drama', 'Thriller', 'Horror']",66.0
7985,landline,2017,['Comedy'],66.0
7986,heartless,2010,"['Drama', 'Thriller', 'Fantasy', 'Horror']",58.0
7987,battle in heaven,2006,"['Drama', 'Romance']",56.0
7988,bangkok dangerous,2001,"['Action', 'Thriller', 'Romance', 'Crime']",45.0
7989,ai weiwei never sorry,2012,['Documentary'],81.0
7990,not one less,2000,"['Drama', 'Comedy']",73.0
7991,the nile hilton incident,2017,"['Drama', 'Thriller', 'Crime']",70.0
7992,elaine stritch shoot me,2014,['Documentary'],81.0
7993,oasis,2004,"['Drama', 'Romance']",79.0
7994,5 broken cameras,2012,['Documentary'],78.0
7995,monos,2019,"['Drama', 'Thriller']",78.0
