ID,title,release_year,genres,rating
14224,tale of tales,2016,"['Horror', 'Science Fiction', 'Fantasy']",83.0
14225,the talent given us,2004,['Comedy'],59.0
14226,the talented mr ripley,1999,"['Drama', 'Mystery', 'Suspense']",83.0
14227,tales from the crypt presents bordello of blood,1996,"['Comedy', 'Horror']",15.0
14228,tales from the crypt presents demon knight,1995,"['Comedy', 'Horror']",36.0
14229,tales from the darkside movie,1990,['Horror'],43.0
14230,tales from the golden age,2011,"['Art House', 'International', 'Comedy']",91.0
14231,tales from the hood,1995,['Horror'],47.0
14232,tales from the hood 2,2018,['Horror'],75.0
14233,tales from the script,2010,"['Documentary', 'Special Interest', 'Television']",75.0
14234,tales of the night,2012,"['Animation', 'Science Fiction', 'Fantasy']",80.0
14235,talihina sky the story of kings leon,2017,"['Documentary', 'Musical', 'Performing Arts']",57.0
14236,the talk of town,1942,"['Classics', 'Comedy', 'Drama']",94.0
14237,talk radio,1988,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",82.0
14238,talk to her,2002,"['Art House', 'International', 'Drama', 'Romance']",92.0
14239,talk to me,2007,"['Action', 'Adventure', 'Comedy', 'Drama']",82.0
14240,le grand blond avec une chaussure noire,1973,"['Art House', 'International', 'Comedy', 'Mystery', 'Suspense']",67.0
14242,the tall t,1957,"['Classics', 'Western']",100.0
14243,tall tale,1995,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy', 'Western']",50.0
14244,talladega nights the ballad of ricky bobby,2006,"['Action', 'Adventure', 'Comedy', 'Sports', 'Fitness']",71.0
14245,tallulah,2016,['Drama'],85.0
14246,tamara,2006,['Horror'],32.0
14247,tamara drewe,2010,"['Art House', 'International', 'Comedy', 'Drama']",65.0
14248,tammy,2014,['Comedy'],24.0
14249,tammy s always dying,2020,"['Comedy', 'Drama']",75.0
14250,tampopo,1985,"['Art House', 'International', 'Comedy']",100.0
14251,tangerine,2015,"['Comedy', 'Drama']",96.0
14252,tangerines,2015,['Drama'],88.0
14253,tangled,2010,"['Animation', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts']",89.0
14254,tango cash,1989,"['Action', 'Adventure', 'Comedy', 'Drama']",30.0
14255,the tango lesson,1997,"['Art House', 'International', 'Comedy', 'Drama', 'Musical', 'Performing Arts', 'Romance']",53.0
14256,tank girl,1995,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy']",40.0
14257,tanna,2016,"['Art House', 'International', 'Drama', 'Romance']",92.0
14258,tanner hall,2011,['Drama'],16.0
14259,the tao of steve,2000,"['Art House', 'International', 'Comedy', 'Drama', 'Romance']",80.0
14260,tap,1989,"['Drama', 'Musical', 'Performing Arts']",50.0
14261,tap world,2015,"['Documentary', 'Musical', 'Performing Arts']",86.0
14262,tape,2001,['Drama'],77.0
14263,tape,2020,"['Drama', 'Mystery', 'Suspense']",61.0
14264,tapeheads,1988,"['Comedy', 'Drama']",60.0
14265,taps,1981,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",68.0
14266,targets,1968,"['Action', 'Adventure', 'Classics', 'Mystery', 'Suspense']",89.0
14267,tarzan,1999,"['Action', 'Adventure', 'Animation', 'Drama']",89.0
14268,tarzan,2014,"['Animation', 'Art House', 'International', 'Kids', 'Family']",20.0
14269,tarzan jane,2002,"['Animation', 'Kids', 'Family']",17.0
14270,tarzan and the lost city,1998,"['Action', 'Adventure', 'Kids', 'Family']",6.0
14271,tarzan escapes,1936,"['Action', 'Adventure', 'Classics']",71.0
14272,tarzan ii,2005,"['Animation', 'Kids', 'Family']",33.0
14273,tashan,2008,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Mystery', 'Suspense']",50.0
14274,a taste of honey,1961,"['Art House', 'International', 'Classics', 'Drama']",89.0
14275,taste the blood of dracula,1970,"['Art House', 'International', 'Classics', 'Drama', 'Horror', 'Science Fiction', 'Fantasy']",67.0
14276,tater tot patton,2019,['Drama'],86.0
14277,tatsumi,2012,"['Animation', 'Drama']",94.0
14278,tau,2018,"['Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",25.0
14279,taxi,2004,"['Action', 'Adventure', 'Comedy']",9.0
14280,taxi driver,1976,"['Drama', 'Mystery', 'Suspense']",96.0
14281,taxi to the dark side,2007,"['Documentary', 'Special Interest']",100.0
14282,tchoupitoulas,2012,"['Documentary', 'Special Interest']",82.0
14283,tea with the dames,2018,['Documentary'],98.0
14284,teacher,2019,"['Drama', 'Mystery', 'Suspense']",100.0
14285,teacher of the year,2015,['Comedy'],100.0
14286,teachers,1984,"['Comedy', 'Drama']",67.0
14287,teacher s pet,2004,"['Animation', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Television']",76.0
14288,teaching mrs tingle,1999,"['Comedy', 'Mystery', 'Suspense']",19.0
14289,team america world police,2004,"['Comedy', 'Drama']",77.0
14290,fah talai jone,2007,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Western', 'Romance']",75.0
14291,tears of the sun,2003,"['Action', 'Adventure', 'Mystery', 'Suspense']",33.0
14292,ted 2,2015,['Comedy'],45.0
14293,ted,2012,['Comedy'],69.0
14294,ted bundy,2002,"['Drama', 'Horror', 'Mystery', 'Suspense']",41.0
14295,teddy bear,2012,['Drama'],94.0
14296,teen beach movie,2016,"['Kids', 'Family', 'Musical', 'Performing Arts', 'Television']",86.0
14297,teen spirit,2019,['Drama'],71.0
14298,teen titans go to the movies,2018,"['Action', 'Adventure', 'Animation', 'Kids', 'Family']",91.0
14299,teen titans the judas contract,2017,"['Action', 'Adventure', 'Animation']",83.0
14300,teen witch,1989,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy']",44.0
14301,teen wolf,1985,"['Comedy', 'Science Fiction', 'Fantasy']",42.0
14302,teenage paparazzo,2010,"['Documentary', 'Special Interest']",100.0
14303,teenage,2014,"['Documentary', 'Special Interest']",77.0
14304,teenage badass,2020,['Comedy'],67.0
14305,teenage cocktail,2017,['Drama'],100.0
14306,teenage mutant ninja turtles,2014,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",21.0
14307,teenage mutant ninja turtles ii the secret of ooze,1991,"['Action', 'Adventure', 'Comedy', 'Kids', 'Family']",35.0
14308,teenage mutant ninja turtles iii,1993,"['Action', 'Adventure', 'Comedy', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",23.0
14309,teenage mutant ninja turtles out of the shadows,2016,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy']",37.0
14310,teenage mutant ninja turtles the movie,1990,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",40.0
14311,tees maar khan,2010,"['Action', 'Adventure']",11.0
14312,teeth,2007,"['Comedy', 'Horror']",80.0
14313,tehran taboo,2018,"['Animation', 'Art House', 'International', 'Drama']",97.0
14314,tekken,2009,"['Action', 'Adventure', 'Animation', 'Art House', 'International', 'Drama', 'Science Fiction', 'Fantasy']",0.0
14315,tekkonkinkreet,2007,"['Action', 'Adventure', 'Animation', 'Anime', 'Manga', 'Science Fiction', 'Fantasy']",75.0
14316,teknolust,2002,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy']",30.0
14317,tel aviv on fire,2019,"['Art House', 'International', 'Comedy', 'Drama']",90.0
14318,tell it to the bees,2019,"['Drama', 'Romance']",53.0
14319,tell me that you love junie moon,1970,"['Comedy', 'Drama', 'Romance']",22.0
14320,tell me who i am,2019,"['Documentary', 'Mystery', 'Suspense']",97.0
14321,telling lies in america,1997,"['Comedy', 'Drama']",61.0
14322,telstar,2009,"['Art House', 'International', 'Comedy', 'Drama', 'Musical', 'Performing Arts']",81.0
14323,the temp,1993,"['Drama', 'Mystery', 'Suspense']",29.0
14324,the tempest,2010,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy']",30.0
14325,temple grandin,2010,"['Drama', 'Television']",100.0
14326,temptation,2013,"['Drama', 'Mystery', 'Suspense']",17.0
14327,ten thousand saints,2015,"['Comedy', 'Drama']",58.0
14328,10 to midnight,1983,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",40.0
14329,tenacious d in the pick of destiny,2006,"['Comedy', 'Musical', 'Performing Arts']",52.0
14330,the tenant,1976,"['Classics', 'Horror', 'Mystery', 'Suspense']",88.0
14331,tender mercies,1983,['Drama'],84.0
14333,tequila sunrise,1988,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",52.0
14334,term life,2016,"['Action', 'Adventure', 'Mystery', 'Suspense']",0.0
14335,terminal,2018,['Drama'],21.0
14336,terminal velocity,1994,"['Action', 'Adventure', 'Mystery', 'Suspense']",19.0
14337,the terminator,1984,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",100.0
14338,terminator 2 judgment day,1991,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",93.0
14339,terminator 3 rise of the machines,2003,"['Action', 'Adventure', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",69.0
14340,terminator salvation,2009,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",33.0
14341,terminator dark fate,2019,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",70.0
14342,terminator genisys,2015,"['Action', 'Adventure']",27.0
14343,terms and conditions may apply,2013,"['Comedy', 'Documentary', 'Special Interest']",83.0
14344,terms of endearment,1983,"['Comedy', 'Drama', 'Romance']",78.0
14345,terraferma,2013,"['Art House', 'International', 'Drama']",67.0
14346,terri,2011,['Comedy'],87.0
14347,terribly happy,2010,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",88.0
14348,terrifier,2018,['Horror'],64.0
14349,terror in a texas town,1958,"['Action', 'Adventure', 'Classics', 'Western']",100.0
14350,terror of mechagodzilla,2014,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Science Fiction', 'Fantasy']",43.0
14351,terror tract,2000,"['Comedy', 'Horror', 'Mystery', 'Suspense']",60.0
14352,terror train,1980,"['Art House', 'International', 'Horror', 'Mystery', 'Suspense']",36.0
14353,tesla,2020,['Drama'],60.0
14354,tess,1979,['Drama'],81.0
14355,test,2014,['Drama'],82.0
14356,testament,1983,['Drama'],82.0
14357,testament of youth,2015,"['Drama', 'Romance']",84.0
14358,tetro,2009,"['Drama', 'Mystery', 'Suspense']",71.0
14359,tetsuo the ironman,1989,"['Art House', 'International', 'Cult Movies', 'Horror', 'Special Interest']",79.0
14360,tex,1982,"['Drama', 'Kids', 'Family']",85.0
14361,texas chainsaw,2013,['Horror'],19.0
14362,the texas chainsaw massacre,2003,['Horror'],37.0
14363,the texas chainsaw massacre 2,1986,"['Comedy', 'Horror']",47.0
14364,texas chainsaw massacre the next generation,1994,['Horror'],14.0
14365,texas killing fields,2011,"['Drama', 'Mystery', 'Suspense']",37.0
14366,thale,2013,"['Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",55.0
14367,thank god it s friday,1978,"['Comedy', 'Musical', 'Performing Arts']",30.0
14368,thank you for playing,2016,['Documentary'],90.0
14369,thank you for smoking,2006,"['Comedy', 'Drama']",86.0
14370,thank you for your service,2017,['Drama'],77.0
14371,thanks for sharing,2013,"['Comedy', 'Drama']",51.0
14372,tharlo,2016,['Drama'],90.0
14373,that touch of mink,1962,"['Classics', 'Comedy', 'Drama', 'Romance']",78.0
14374,that awkward moment,2014,"['Comedy', 'Romance']",22.0
14375,that evening sun,2009,['Drama'],82.0
14376,that man from rio,1964,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Drama', 'Romance']",92.0
14377,that man peter berlin,2006,"['Comedy', 'Documentary', 'Drama', 'Special Interest']",93.0
14378,that night,1993,"['Drama', 'Romance']",67.0
14379,that obscure object of desire,1977,"['Comedy', 'Drama']",100.0
14380,that old feeling,1997,"['Comedy', 'Romance']",43.0
14381,that sugar film,2015,['Documentary'],68.0
14382,that summer,2018,['Documentary'],82.0
14383,that thing you do,1996,"['Comedy', 'Kids', 'Family']",93.0
14384,that uncertain feeling,1941,['Comedy'],67.0
14385,that s entertainment iii,1994,"['Documentary', 'Musical', 'Performing Arts', 'Television']",100.0
14386,that s entertainment,1973,"['Classics', 'Documentary', 'Musical', 'Performing Arts', 'Television']",100.0
14387,that s entertainment part 2,1976,"['Classics', 'Documentary', 'Musical', 'Performing Arts', 'Television']",67.0
14388,that s my boy,2012,['Comedy'],20.0
14389,that s the way i like it,1999,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Drama', 'Musical', 'Performing Arts', 'Romance']",47.0
14390,that s what i am,2011,"['Comedy', 'Drama']",60.0
14391,that s what she said,2012,"['Comedy', 'Drama']",8.0
14392,the 5 000 fingers of dr t,1953,"['Animation', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy']",81.0
14393,the 9th company,2005,"['Action', 'Adventure', 'Drama']",69.0
14394,the actress,1953,"['Comedy', 'Drama']",60.0
14395,the adventures of sharkboy and lavagirl in 3 d,2005,"['Action', 'Adventure', 'Kids', 'Family']",19.0
14396,the amateurs moguls,2005,['Comedy'],19.0
14397,the baby,1973,"['Classics', 'Documentary', 'Horror', 'Special Interest']",93.0
14398,the backyard,2002,"['Documentary', 'Special Interest', 'Sports', 'Fitness']",74.0
14399,the best and brightest,2011,['Comedy'],26.0
14400,the blue tooth virgin,2009,['Comedy'],62.0
14401,the bogus witch project,2000,['Comedy'],0.0
14402,la demoiselle d honneur,2004,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",93.0
14403,the bunker,2004,"['Drama', 'Horror', 'Mystery', 'Suspense']",80.0
14404,the cake eaters,2007,"['Art House', 'International', 'Drama']",64.0
14405,the cheetah girls 2,2016,"['Comedy', 'Kids', 'Family', 'Television']",57.0
14406,the company men,2011,['Drama'],67.0
14407,the crimson kimono,1959,"['Classics', 'Drama', 'Mystery', 'Suspense']",83.0
14408,the croods,2013,"['Action', 'Adventure', 'Animation', 'Comedy', 'Kids', 'Family']",71.0
14409,the debut,2000,"['Art House', 'International', 'Comedy', 'Drama']",74.0
14410,the desert of forbidden art,2011,"['Documentary', 'Musical', 'Performing Arts']",89.0
14411,the eagle,2011,"['Action', 'Adventure', 'Classics', 'Drama']",39.0
14412,the evil dead,1981,"['Horror', 'Science Fiction', 'Fantasy']",95.0
14413,the fall,2006,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Science Fiction', 'Fantasy']",61.0
14414,the family that preys,2008,"['Comedy', 'Drama']",53.0
14415,the fantasticks,1995,"['Comedy', 'Drama', 'Musical', 'Performing Arts', 'Romance']",48.0
14416,the food of gods,1976,"['Horror', 'Science Fiction', 'Fantasy']",24.0
14417,the foot fist way,2006,['Comedy'],54.0
14418,the gods must be crazy,1980,"['Action', 'Adventure', 'Comedy', 'Drama']",85.0
14419,the great mouse detective,1986,"['Action', 'Adventure', 'Animation', 'Kids', 'Family']",80.0
14420,the heart is deceitful above all things,2004,['Drama'],41.0
14421,the heart of game,2005,"['Documentary', 'Special Interest', 'Sports', 'Fitness']",87.0
14422,the hero of color city,2014,"['Animation', 'Kids', 'Family']",29.0
14423,the house by cemetery,1981,"['Art House', 'International', 'Horror']",45.0
14424,the killing of john lennon,2006,['Drama'],39.0
14425,the knack and how to get it,1965,"['Art House', 'International', 'Comedy']",71.0
14426,the last run,1971,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",40.0
14427,the left handed gun,1958,"['Classics', 'Western']",90.0
14428,the lightkeepers,2010,"['Comedy', 'Drama']",20.0
14429,the lost,2008,"['Horror', 'Mystery', 'Suspense']",83.0
14430,the man,2005,"['Action', 'Adventure', 'Comedy']",12.0
14431,the missing gun,2003,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",38.0
14432,the navigator,1924,"['Classics', 'Comedy']",100.0
14433,the next man,1976,"['Action', 'Adventure']",14.0
14434,the nutcracker,1993,"['Animation', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy']",50.0
14436,professione reporter,1975,"['Art House', 'International', 'Classics', 'Drama', 'Mystery', 'Suspense']",88.0
14437,the perfect host,2011,"['Mystery', 'Suspense']",45.0
14438,the pleasure of being robbed,2008,['Comedy'],27.0
14439,the resident,2012,"['Drama', 'Mystery', 'Suspense']",35.0
14440,the romantics,2010,"['Comedy', 'Drama', 'Romance']",14.0
14441,the safety of objects,2001,"['Drama', 'Mystery', 'Suspense']",50.0
14442,the scenesters,2011,"['Comedy', 'Drama', 'Mystery', 'Suspense']",50.0
14443,the scent of green papaya,1993,"['Art House', 'International', 'Drama', 'Musical', 'Performing Arts', 'Romance']",100.0
14444,the secret of kells,2010,"['Animation', 'Art House', 'International', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",90.0
14445,the secret of roan inish,1995,"['Action', 'Adventure', 'Drama', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",95.0
14446,la siciliana ribelle,2010,"['Art House', 'International', 'Drama']",55.0
14447,the singles ward,2002,['Comedy'],50.0
14448,the social network,2010,['Drama'],96.0
14449,the story of o,1975,"['Art House', 'International', 'Drama', 'Romance']",33.0
14450,the tale of zatoichi,1962,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",100.0
14451,the taqwacores,2010,['Drama'],41.0
14452,the terror haunting,1963,"['Drama', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",36.0
14453,mickey donald goofy the three musketeers,2004,"['Action', 'Adventure', 'Animation', 'Comedy', 'Kids', 'Family']",36.0
14454,the tigger movie,2000,"['Animation', 'Kids', 'Family']",62.0
14455,the trotsky,2010,"['Art House', 'International', 'Comedy']",79.0
14456,the vanishing of bees,2011,['Documentary'],58.0
14457,the war on drugs,2002,"['Comedy', 'Special Interest']",22.0
14458,the war,1994,"['Action', 'Adventure', 'Drama']",25.0
14459,the warrior s way,2010,"['Action', 'Adventure', 'Art House', 'International', 'Science Fiction', 'Fantasy', 'Special Interest', 'Western']",31.0
14460,the wide blue road,2001,"['Art House', 'International', 'Classics', 'Drama', 'Romance']",92.0
14461,the wild and wonderful whites of west virginia,2009,"['Documentary', 'Special Interest']",60.0
14462,the yakuza,1975,"['Action', 'Adventure', 'Classics', 'Drama', 'Mystery', 'Suspense']",59.0
14463,the 1 000 duck,2015,"['Classics', 'Comedy', 'Kids', 'Family']",17.0
14464,the 100 year old man who climbed out window and disappeared,2015,"['Action', 'Adventure', 'Comedy', 'Drama']",68.0
14465,the 10th victim la decima vittima,1965,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",80.0
14466,the 12th man,2018,['Drama'],86.0
14467,the 15 17 to paris,2018,['Drama'],23.0
14468,the 24 hour war,2017,['Documentary'],100.0
14469,the 24th,2020,['Drama'],78.0
14470,the 33,2015,['Drama'],48.0
14471,the 5th quarter,2011,['Drama'],57.0
14472,the 9th life of louis drax,2016,"['Mystery', 'Suspense']",38.0
14473,the abandoned,2016,['Horror'],46.0
14474,the abcs of death,2013,"['Horror', 'Mystery', 'Suspense']",37.0
14475,the absent one,2016,"['Art House', 'International', 'Mystery', 'Suspense', 'Special Interest']",92.0
14476,the accompanist,2020,"['Drama', 'Gay', 'Lesbian']",0.0
14477,the accountant,2016,['Drama'],52.0
14478,the act of killing,2013,"['Documentary', 'Special Interest']",95.0
14479,the addams family,2019,"['Animation', 'Comedy']",44.0
14480,the adderall diaries,2016,['Drama'],23.0
14481,the adventure club,2017,"['Action', 'Adventure', 'Science Fiction', 'Fantasy', 'Faith', 'Spirituality']",20.0
14482,the adventurer curse of midas box,2014,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",20.0
14483,the adventurers,2017,"['Action', 'Adventure']",14.0
14484,the adventures of buckaroo banzai,1984,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy', 'Special Interest']",68.0
14485,the adventures of bullwhip griffin,1967,"['Classics', 'Comedy', 'Kids', 'Family', 'Western']",50.0
14486,the adventures of milo and otis,1986,"['Action', 'Adventure', 'Art House', 'International', 'Comedy', 'Drama', 'Kids', 'Family']",80.0
14487,the adventures of tintin,2011,"['Action', 'Adventure', 'Animation', 'Kids', 'Family']",74.0
14488,the african queen,1951,"['Action', 'Adventure', 'Classics', 'Drama', 'Romance']",98.0
14489,the after party,2018,"['Comedy', 'Musical', 'Performing Arts']",0.0
14490,the afterlight,2010,['Drama'],63.0
14491,the aftermath,2019,['Drama'],27.0
14492,the age of adaline,2015,"['Drama', 'Science Fiction', 'Fantasy']",54.0
14493,the age of stupid,2009,"['Documentary', 'Drama', 'Special Interest']",73.0
14494,the aggression scale,2017,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",100.0
14495,the air i breathe,2008,['Drama'],10.0
14496,the air up there,1994,"['Action', 'Adventure', 'Comedy']",21.0
14497,the amazing catfish,2014,"['Comedy', 'Drama']",100.0
14498,the amazing spider man,2012,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",73.0
14499,the amazing spider man 2,2014,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Fantasy']",51.0
14500,the ambassador,2012,"['Art House', 'International', 'Documentary', 'Special Interest']",73.0
14501,the american,2010,"['Drama', 'Mystery', 'Suspense']",65.0
14502,the american meme,2018,['Documentary'],94.0
14503,the american side,2016,['Drama'],79.0
14504,the american soldier,1976,"['Art House', 'International', 'Drama']",77.0
14505,the amityville horror,1979,['Horror'],27.0
14506,the amityville murders,2019,['Horror'],6.0
14507,the angel,2018,"['Drama', 'Mystery', 'Suspense']",75.0
14508,the angels share,2013,"['Comedy', 'Drama']",89.0
14509,the angriest man in brooklyn,2014,"['Comedy', 'Drama']",9.0
14510,the angry birds movie,2016,"['Animation', 'Kids', 'Family']",43.0
14511,the angry birds movie 2,2019,"['Action', 'Adventure', 'Animation']",73.0
14512,the anomaly,2015,"['Action', 'Adventure', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",0.0
14513,the anonymous people,2014,"['Documentary', 'Special Interest']",43.0
14514,the anthropologist,2016,['Documentary'],100.0
14515,the apostate,2016,['Comedy'],79.0
14516,the apparition,2012,"['Horror', 'Mystery', 'Suspense']",3.0
14517,the apparition,2018,['Drama'],73.0
14518,the arbor,2011,"['Art House', 'International', 'Documentary', 'Drama', 'Special Interest']",96.0
14519,the archer,2017,['Drama'],83.0
14520,ardor,2015,"['Drama', 'Western']",36.0
14521,the argument,2020,['Comedy'],69.0
14522,the armstrong lie,2013,"['Documentary', 'Special Interest', 'Sports', 'Fitness']",82.0
14523,the arrangement,1969,"['Classics', 'Drama']",8.0
14524,the art of getting by,2011,"['Comedy', 'Romance']",19.0
14525,the art of racing in rain,2019,['Drama'],43.0
14526,the art of self defense,2019,['Comedy'],84.0
14527,the art of steal,2014,['Comedy'],44.0
14528,the art star and sudanese twins,2008,"['Documentary', 'Special Interest']",86.0
14529,the artist,2011,"['Comedy', 'Drama', 'Romance']",95.0
14530,the aspern papers,2019,['Drama'],18.0
14531,the assassin,2015,"['Action', 'Adventure', 'Art House', 'International', 'Drama']",81.0
14532,the assignment,2017,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",33.0
14533,the atoning,2017,"['Drama', 'Horror']",60.0
14534,the attack,2013,['Drama'],87.0
14535,the attorney,2014,['Drama'],75.0
14536,the audition,2020,['Drama'],78.0
14537,the automatic hate,2016,"['Comedy', 'Drama']",67.0
14538,the autopsy of jane doe,2016,"['Art House', 'International', 'Horror']",87.0
14539,the awakening,2012,"['Art House', 'International', 'Horror', 'Mystery', 'Suspense']",62.0
14541,the babadook,2014,"['Drama', 'Horror', 'Mystery', 'Suspense']",98.0
14542,the babymakers,2012,"['Action', 'Adventure', 'Comedy']",8.0
14543,the babysitter,2017,['Horror'],72.0
14544,the bachelor and bobby soxer,1947,"['Classics', 'Comedy', 'Romance']",78.0
14545,the bachelors,2017,['Comedy'],83.0
14546,the backwoods,2008,"['Drama', 'Horror', 'Mystery', 'Suspense']",67.0
14547,the bad batch,2017,['Drama'],47.0
14548,the bag man,2014,['Drama'],11.0
14549,the ballad of buster scruggs,2018,"['Drama', 'Western']",90.0
14550,the ballad of genesis and lady jaye,2012,"['Documentary', 'Musical', 'Performing Arts', 'Special Interest']",67.0
14551,the ballad of lefty brown,2017,['Western'],79.0
14552,the banana splits,2019,['Horror'],63.0
14553,the band s visit,2007,"['Art House', 'International', 'Comedy', 'Drama']",98.0
14554,the banshee chapter,2014,"['Horror', 'Mystery', 'Suspense']",77.0
14555,the barber,2015,"['Mystery', 'Suspense']",20.0
14556,the basement,2018,['Horror'],11.0
14557,bastards,2013,"['Drama', 'Mystery', 'Suspense']",67.0
14558,the bastards fig tree,2019,"['Art House', 'International', 'Comedy', 'Drama', 'Mystery', 'Suspense']",73.0
14559,the battery,2014,"['Drama', 'Horror']",80.0
14560,the battle of algiers,1967,"['Art House', 'International', 'Drama']",99.0
14561,the battle of jangsari,2019,['Drama'],38.0
14562,the battle of pussy willow creek,2013,['Comedy'],56.0
14563,the bay,2012,['Horror'],76.0
14564,the bay of silence,2020,"['Mystery', 'Suspense']",50.0
14565,the baytown outlaws,2013,['Comedy'],22.0
14566,the beach bum,2019,['Comedy'],56.0
14567,the bear,2016,"['Action', 'Adventure', 'Drama', 'Kids', 'Family']",93.0
14568,the beast,2014,"['Art House', 'International', 'Drama', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",67.0
14569,the beast in cellar,1971,"['Drama', 'Horror', 'Mystery', 'Suspense']",17.0
14570,the beast with five fingers,1946,"['Classics', 'Horror']",89.0
14571,the beat beneath my feet,2016,"['Comedy', 'Drama', 'Kids', 'Family', 'Musical', 'Performing Arts']",50.0
14572,the beat hotel,2012,"['Documentary', 'Special Interest']",44.0
14573,the beatles eight days a week touring years,2016,['Documentary'],96.0
14574,the beautiful person,2008,"['Art House', 'International', 'Drama']",50.0
14575,the beaver,2011,"['Comedy', 'Drama']",62.0
14576,the beguiled,2017,['Drama'],79.0
14577,the believer,2002,['Drama'],83.0
14578,the believers,1987,['Horror'],39.0
14579,the belko experiment,2017,"['Action', 'Adventure', 'Horror', 'Mystery', 'Suspense']",53.0
14580,the bellmen,2020,['Comedy'],60.0
14581,the benefactor,2016,['Drama'],26.0
14582,the berlin file,2013,"['Action', 'Adventure', 'Art House', 'International', 'Drama', 'Mystery', 'Suspense']",43.0
14583,the best exotic marigold hotel,2012,"['Comedy', 'Drama']",78.0
14584,the best man holiday,2013,['Comedy'],71.0
14585,the best of enemies,2019,['Drama'],53.0
14586,the best of me,2014,"['Drama', 'Romance']",12.0
14587,the best offer,2014,"['Art House', 'International', 'Drama', 'Romance']",56.0
14588,the better angels,2014,['Drama'],45.0
14589,the bfg,2016,"['Kids', 'Family', 'Science Fiction', 'Fantasy']",74.0
14590,the big bang,2011,"['Mystery', 'Suspense']",19.0
14591,the big boss,1972,"['Action', 'Adventure', 'Drama']",73.0
14592,the big day,1952,"['Art House', 'International', 'Comedy']",100.0
14593,the big feast,1973,"['Art House', 'International', 'Comedy', 'Drama']",63.0
14594,the big fix,2011,"['Documentary', 'Special Interest']",86.0
14595,the big hangover,2012,"['Comedy', 'Romance']",67.0
14596,the big kahuna,2000,"['Comedy', 'Drama']",73.0
14597,the big lebowski,1998,['Comedy'],83.0
14598,the big parade,1925,"['Action', 'Adventure', 'Classics', 'Drama']",100.0
14599,the big picture,2012,"['Art House', 'International', 'Documentary', 'Drama', 'Special Interest']",86.0
14600,the big short,2015,['Drama'],88.0
14601,the big sick,2017,"['Comedy', 'Romance']",98.0
14602,the big squeeze,1996,"['Comedy', 'Drama']",43.0
14603,the big ugly,2020,['Drama'],41.0
14604,the big wedding,2013,['Comedy'],7.0
