ID,title,release_year,genres,rating
2498,the vow,2012,"['Drama', 'Romance']",6.8
2499,zoolander 2,2016,"['Action', 'Adventure', 'Comedy']",4.7
2500,abraham lincoln vampire hunter,2012,"['Action', 'Fantasy', 'Horror']",5.9
2501,kon tiki,2012,"['Action', 'Adventure', 'Biography']",7.1
2502,savages,2012,"['Action', 'Crime', 'Drama']",6.4
2503,margin call,2011,"['Drama', 'Thriller']",7.1
2504,the foreigner,2017,"['Action', 'Thriller']",7.0
2505,j edgar,2011,"['Biography', 'Drama', 'Romance']",6.5
2506,jupiter ascending,2015,"['Action', 'Adventure', 'Sci-Fi']",5.3
2507,the last witch hunter,2015,"['Action', 'Adventure', 'Fantasy']",5.9
2508,jackie,2016,"['Biography', 'Drama']",6.7
2509,30 minutes or less,2011,"['Action', 'Comedy', 'Crime']",6.1
2510,final destination 5,2011,"['Horror', 'Thriller']",5.9
2511,oz the great and powerful,2013,"['Adventure', 'Family', 'Fantasy']",6.3
2512,paranorman,2012,"['Adventure', 'Animation', 'Comedy']",7.0
2513,young adult,2011,"['Comedy', 'Drama']",6.3
2514,independence day resurgence,2016,"['Action', 'Adventure', 'Sci-Fi']",5.2
2515,avatar the way of water,2022,"['Action', 'Adventure', 'Fantasy']",7.6
2516,edge of tomorrow,2014,"['Action', 'Adventure', 'Sci-Fi']",7.9
2517,friends with benefits,2011,"['Comedy', 'Romance']",6.5
2518,bloodshot,2020,"['Action', 'Adventure', 'Sci-Fi']",5.7
2519,johnny english reborn,2011,"['Action', 'Adventure', 'Comedy']",6.3
2520,project x,2012,['Comedy'],6.6
2521,in time,2011,"['Action', 'Sci-Fi', 'Thriller']",6.7
2522,our idiot brother,2011,"['Comedy', 'Drama']",6.4
2523,ted,2012,['Comedy'],6.9
2524,the man from u n c l e,2015,"['Action', 'Adventure', 'Comedy']",7.2
2525,air,2023,"['Drama', 'Sport']",7.4
2526,inside job,2010,"['Crime', 'Documentary']",8.2
2527,the dictator,2012,['Comedy'],6.4
2528,how to train your dragon 2,2014,"['Action', 'Adventure', 'Animation']",7.8
2529,wrath of the titans,2012,"['Action', 'Adventure', 'Fantasy']",5.7
2530,here comes the boom,2012,"['Action', 'Comedy', 'Sport']",6.4
2531,the dark tower,2017,"['Action', 'Adventure', 'Fantasy']",5.6
2532,the gray man,2022,"['Action', 'Thriller']",6.5
2533,lo imposible,2012,"['Drama', 'History', 'Thriller']",7.5
2534,super 8,2011,"['Action', 'Mystery', 'Sci-Fi']",7.0
2535,kick ass 2,2013,"['Action', 'Comedy', 'Crime']",6.5
2536,blonde,2022,"['Drama', 'History']",5.5
2537,the age of adaline,2015,"['Drama', 'Fantasy', 'Romance']",7.2
2538,the artist,2011,"['Comedy', 'Drama', 'Romance']",7.9
2539,safe,2012,"['Action', 'Crime', 'Thriller']",6.5
2540,colombiana,2011,"['Action', 'Drama', 'Thriller']",6.4
2541,the perks of being a wallflower,2012,['Drama'],7.9
2542,cinderella,2015,"['Adventure', 'Drama', 'Family']",6.9
2543,grudge match,2013,"['Comedy', 'Drama', 'Sport']",6.4
2544,the revenant,2015,"['Action', 'Adventure', 'Drama']",8.0
2545,pacific rim,2013,"['Action', 'Adventure', 'Sci-Fi']",6.9
2546,vampires suck,2010,"['Comedy', 'Horror']",3.4
2547,the duff,2015,"['Comedy', 'Romance']",6.4
2548,mirror,2012,"['Adventure', 'Comedy', 'Drama']",5.6
2549,ice age continental drift,2012,"['Adventure', 'Animation', 'Comedy']",6.5
2550,now you see me,2013,"['Crime', 'Mystery', 'Thriller']",7.2
2551,the twilight saga breaking dawn part 2,2012,"['Adventure', 'Drama', 'Fantasy']",5.5
2552,entourage,2015,"['Comedy', 'Drama']",6.5
2553,take shelter,2011,"['Drama', 'Horror', 'Sci-Fi']",7.3
2554,ready player one,2018,"['Action', 'Adventure', 'Sci-Fi']",7.4
2555,trolls,2016,"['Adventure', 'Animation', 'Comedy']",6.4
2556,stoker,2013,"['Drama', 'Thriller']",6.7
2557,vampire academy,2014,"['Action', 'Comedy', 'Drama']",5.4
2558,despicable me 2,2013,"['Adventure', 'Animation', 'Comedy']",7.3
2559,before i fall,2017,"['Drama', 'Fantasy', 'Mystery']",6.4
2560,carnage,2011,"['Comedy', 'Drama']",7.1
2561,sausage party,2016,"['Adventure', 'Animation', 'Comedy']",6.1
2562,safe haven,2013,"['Drama', 'Romance', 'Thriller']",6.6
2563,justin bieber never say,2011,"['Documentary', 'Music']",1.7
2564,the equalizer 3,2023,"['Action', 'Crime', 'Thriller']",6.9
2565,bernie,2011,"['Biography', 'Comedy', 'Crime']",6.8
2566,chronicle,2012,"['Action', 'Drama', 'Sci-Fi']",7.0
2567,snowpiercer,2013,"['Action', 'Drama', 'Sci-Fi']",7.1
2568,les miserables,2012,"['Drama', 'Musical', 'Romance']",7.5
2569,21 over,2013,['Comedy'],5.8
2570,office christmas party,2016,['Comedy'],5.9
2571,triple 9,2016,"['Action', 'Crime', 'Thriller']",6.3
2572,the spectacular now,2013,"['Drama', 'Romance']",7.1
2573,only lovers left alive,2013,"['Comedy', 'Drama', 'Fantasy']",7.2
2574,we re the millers,2013,"['Comedy', 'Crime']",7.0
2575,shame,2011,['Drama'],7.2
2576,before i go to sleep,2014,"['Drama', 'Mystery', 'Thriller']",6.3
2577,killer joe,2011,"['Crime', 'Drama', 'Thriller']",6.7
2578,the way back,2013,"['Comedy', 'Drama']",7.4
2579,scouts guide to the zombie apocalypse,2015,"['Action', 'Comedy', 'Horror']",6.3
2580,bohemian rhapsody,2018,"['Biography', 'Drama', 'Music']",7.9
2581,ender s game,2013,"['Action', 'Adventure', 'Sci-Fi']",6.6
2582,snow white and the huntsman,2012,"['Action', 'Adventure', 'Drama']",6.1
2583,secret in their eyes,2015,"['Crime', 'Drama', 'Mystery']",6.3
2584,sabotage,2014,"['Action', 'Crime', 'Drama']",5.7
2585,top gun maverick,2022,"['Action', 'Drama']",8.3
2586,moonrise kingdom,2012,"['Comedy', 'Drama', 'Family']",7.8
2587,the collection,2012,"['Horror', 'Thriller']",6.1
2588,a dog s purpose,2017,"['Adventure', 'Comedy', 'Drama']",7.2
2589,le petit prince,2015,"['Adventure', 'Animation', 'Drama']",7.7
2590,like crazy,2011,"['Drama', 'Romance']",6.6
2591,the snowman,2017,"['Crime', 'Drama', 'Mystery']",5.1
2592,this is 40,2012,"['Comedy', 'Drama', 'Romance']",6.2
2593,the first time,2012,"['Comedy', 'Drama', 'Romance']",6.8
2594,arbitrage,2012,"['Drama', 'Thriller']",6.6
2595,killing them softly,2012,"['Crime', 'Drama', 'Thriller']",6.2
2596,the expendables 2,2012,"['Action', 'Adventure', 'Thriller']",6.6
2597,scream vi,2023,"['Horror', 'Mystery', 'Thriller']",6.5
2598,odd thomas,2013,"['Comedy', 'Fantasy', 'Horror']",6.8
2599,apollo 18,2011,"['Horror', 'Mystery', 'Sci-Fi']",5.2
2600,wreck it ralph,2012,"['Adventure', 'Animation', 'Comedy']",7.7
2601,paranormal activity 3,2011,"['Horror', 'Mystery', 'Thriller']",5.8
2602,anna karenina,2012,"['Drama', 'Romance']",6.6
2603,no escape,2015,"['Action', 'Thriller']",6.7
2604,fetih 1453,2012,"['Action', 'Drama', 'History']",6.5
2605,pirates of the caribbean dead men tell no tales,2017,"['Action', 'Adventure', 'Fantasy']",6.5
2606,the maze runner,2014,"['Action', 'Mystery', 'Sci-Fi']",6.8
2607,zero dark thirty,2012,"['Drama', 'History', 'Thriller']",7.4
2608,the campaign,2012,['Comedy'],6.1
2609,inherent vice,2014,"['Comedy', 'Crime', 'Drama']",6.6
2610,while we re young,2014,"['Comedy', 'Drama']",6.3
2611,southpaw,2015,"['Action', 'Drama', 'Sport']",7.3
2612,her,2013,"['Drama', 'Romance', 'Sci-Fi']",8.0
2613,american hustle,2013,"['Crime', 'Drama']",7.2
2614,that awkward moment,2014,"['Comedy', 'Romance']",6.1
2615,gold,2016,"['Biography', 'Crime', 'Drama']",6.7
2616,step up revolution,2012,"['Drama', 'Music', 'Romance']",6.4
2617,unbroken,2014,"['Action', 'Biography', 'Drama']",7.2
2618,after earth,2013,"['Action', 'Adventure', 'Sci-Fi']",4.8
2619,the place beyond pines,2012,"['Crime', 'Drama', 'Thriller']",7.3
2620,nebraska,2013,['Drama'],7.7
2621,red 2,2013,"['Action', 'Comedy', 'Crime']",6.6
2622,chappie,2015,"['Action', 'Crime', 'Drama']",6.8
2623,black panther,2018,"['Action', 'Adventure', 'Sci-Fi']",7.3
2624,jodaeiye nader az simin,2011,['Drama'],8.3
2625,winter s tale,2014,"['Drama', 'Fantasy', 'Mystery']",6.1
2626,honest thief,2020,"['Action', 'Thriller']",6.0
2627,ruby sparks,2012,"['Comedy', 'Drama', 'Fantasy']",7.2
2628,divergent,2014,"['Action', 'Adventure', 'Mystery']",6.6
2629,the words,2012,"['Drama', 'Mystery', 'Romance']",7.0
2630,captain america the winter soldier,2014,"['Action', 'Adventure', 'Sci-Fi']",7.8
2631,hunter killer,2018,"['Action', 'Thriller']",6.6
2632,the loft,2014,"['Mystery', 'Romance', 'Thriller']",6.3
2633,sisters,2015,['Comedy'],6.0
2634,django unchained,2012,"['Drama', 'Western']",8.5
2635,you re next,2011,"['Drama', 'Horror', 'Thriller']",6.6
2636,percy jackson sea of monsters,2013,"['Adventure', 'Family', 'Fantasy']",5.7
2637,end of watch,2012,"['Action', 'Crime', 'Drama']",7.6
2638,resident evil retribution,2012,"['Action', 'Horror', 'Sci-Fi']",5.3
2639,blade runner 2049,2017,"['Action', 'Drama', 'Mystery']",8.0
2640,dirty grandpa,2016,['Comedy'],5.9
2641,the highwaymen,2019,"['Biography', 'Crime', 'Drama']",6.9
2642,turbo,2013,"['Adventure', 'Animation', 'Comedy']",6.4
2643,deepwater horizon,2016,"['Action', 'Drama', 'History']",7.1
2644,safety not guaranteed,2012,"['Adventure', 'Comedy', 'Drama']",6.9
2645,the east,2013,"['Adventure', 'Crime', 'Drama']",6.8
2646,the amazing spider man 2,2014,"['Action', 'Adventure', 'Sci-Fi']",6.6
2647,the judge,2014,"['Crime', 'Drama']",7.4
2648,the batman,2022,"['Action', 'Crime', 'Drama']",7.8
2649,x men days of future past,2014,"['Action', 'Adventure', 'Sci-Fi']",7.9
2650,the edge of seventeen,2016,"['Comedy', 'Drama']",7.3
2651,hummingbird,2013,"['Action', 'Crime', 'Drama']",6.2
2652,spotlight,2015,"['Biography', 'Crime', 'Drama']",8.1
2653,serbuan maut,2011,"['Action', 'Crime', 'Thriller']",7.6
2654,parker,2013,"['Action', 'Crime', 'Thriller']",6.2
2655,furious 6,2013,"['Action', 'Adventure', 'Crime']",7.0
2656,flight,2012,"['Drama', 'Thriller']",7.3
2657,the call,2013,"['Drama', 'Thriller']",6.7
2658,penguins of madagascar,2014,"['Action', 'Adventure', 'Animation']",6.6
2659,magic mike,2012,"['Comedy', 'Drama']",6.1
2660,pompeii,2014,"['Action', 'Adventure', 'Drama']",5.5
2661,sinister,2012,"['Horror', 'Mystery', 'Thriller']",6.8
2662,trance,2013,"['Crime', 'Drama', 'Mystery']",6.9
2663,let s be cops,2014,"['Action', 'Comedy', 'Crime']",6.4
2664,the big wedding,2013,"['Comedy', 'Drama', 'Romance']",5.6
2665,seven psychopaths,2012,"['Comedy', 'Crime']",7.1
2666,mud,2012,"['Adventure', 'Drama']",7.4
2667,miss peregrine s home for peculiar children,2016,"['Adventure', 'Drama', 'Family']",6.7
2668,nymphomaniac vol i,2013,['Drama'],6.9
2669,carrie,2013,"['Drama', 'Horror', 'Thriller']",5.8
2670,ford v ferrari,2019,"['Action', 'Biography', 'Drama']",8.1
2671,the hangover part iii,2013,"['Comedy', 'Crime']",5.8
2672,the hunger games catching fire,2013,"['Action', 'Adventure', 'Sci-Fi']",7.5
2673,the hunger games mockingjay part 1,2014,"['Action', 'Adventure', 'Sci-Fi']",6.6
2674,the hunger games mockingjay part 2,2015,"['Action', 'Adventure', 'Sci-Fi']",6.5
2675,sex tape,2014,"['Comedy', 'Romance']",5.1
2676,noah,2014,"['Action', 'Adventure', 'Drama']",5.8
2677,the hitman s bodyguard,2017,"['Action', 'Comedy', 'Crime']",6.9
2678,american assassin,2017,"['Action', 'Thriller']",6.2
2679,tomorrowland,2015,"['Action', 'Adventure', 'Family']",6.4
2680,labor day,2013,"['Drama', 'Romance', 'Thriller']",6.9
2681,automata,2014,"['Action', 'Drama', 'Sci-Fi']",6.0
2682,a most wanted man,2014,"['Crime', 'Drama', 'Thriller']",6.7
2683,king arthur legend of the sword,2017,"['Action', 'Adventure', 'Drama']",6.7
2684,the best of me,2014,"['Drama', 'Romance']",6.7
2685,the neon demon,2016,"['Horror', 'Thriller']",6.1
2686,victor frankenstein,2015,"['Drama', 'Horror', 'Sci-Fi']",5.9
2687,rush,2013,"['Action', 'Biography', 'Drama']",8.1
2688,toy story 4,2019,"['Adventure', 'Animation', 'Comedy']",7.7
2689,the good dinosaur,2015,"['Adventure', 'Animation', 'Comedy']",6.7
2690,pain gain,2013,"['Action', 'Biography', 'Comedy']",6.4
2691,begin again,2013,"['Comedy', 'Drama', 'Music']",7.4
2692,thor the dark world,2013,"['Action', 'Adventure', 'Fantasy']",6.8
2693,geostorm,2017,"['Action', 'Sci-Fi', 'Thriller']",5.3
2694,pitch perfect,2012,"['Comedy', 'Music', 'Romance']",7.1
2695,angry birds,2016,"['Action', 'Adventure', 'Animation']",6.3
2696,cloudy with a chance of meatballs 2,2013,"['Adventure', 'Animation', 'Comedy']",6.3
2697,the upside,2017,"['Comedy', 'Drama']",7.0
2698,robot frank,2012,"['Comedy', 'Crime', 'Drama']",7.0
2699,chernobyl diaries,2012,"['Horror', 'Mystery', 'Thriller']",5.0
2700,machete kills,2013,"['Action', 'Comedy', 'Crime']",5.6
2701,neighbors,2014,['Comedy'],6.3
2702,war dogs,2016,"['Biography', 'Comedy', 'Crime']",7.1
2703,the frozen ground,2013,"['Biography', 'Crime', 'Drama']",6.4
2704,kaze tachinu,2013,"['Animation', 'Biography', 'Drama']",7.7
2705,guardians of the galaxy,2014,"['Action', 'Adventure', 'Comedy']",8.0
2706,all is lost,2013,"['Action', 'Adventure', 'Drama']",6.9
2707,mama,2013,"['Fantasy', 'Horror', 'Thriller']",6.2
2708,identity thief,2013,"['Comedy', 'Crime', 'Drama']",5.7
2709,non stop,2014,"['Action', 'Mystery', 'Thriller']",6.9
2710,12 years a slave,2013,"['Biography', 'Drama', 'History']",8.1
2711,the finest hours,2016,"['Action', 'Drama', 'History']",6.7
2712,the great wall,2016,"['Action', 'Adventure', 'Fantasy']",5.9
2713,flatliners,2017,"['Drama', 'Horror', 'Mystery']",5.2
2714,the gambler,2014,"['Crime', 'Drama', 'Thriller']",6.0
2715,inside llewyn davis,2013,"['Drama', 'Music']",7.4
2716,side effects,2013,"['Crime', 'Drama', 'Mystery']",7.1
2717,eye in the sky,2015,"['Action', 'Drama', 'Thriller']",7.3
2718,point break,2015,"['Action', 'Adventure', 'Crime']",5.3
2719,rocketman,2019,"['Biography', 'Drama', 'Music']",7.3
2720,chaos walking,2021,"['Action', 'Adventure', 'Fantasy']",5.7
2721,steve jobs,2015,"['Biography', 'Drama']",7.2
2722,trouble with the curve,2012,"['Drama', 'Sport']",6.8
2723,the imitation game,2014,"['Biography', 'Drama', 'Thriller']",8.0
2724,mr right,2015,"['Action', 'Comedy', 'Romance']",6.3
2725,assassin s creed,2016,"['Action', 'Adventure', 'Sci-Fi']",5.6
2726,dumb and dumber to,2014,['Comedy'],5.6
2727,inside out,2015,"['Adventure', 'Animation', 'Comedy']",8.1
2728,dead man down,2013,"['Action', 'Crime', 'Drama']",6.4
2729,spring breakers,2012,"['Crime', 'Drama', 'Thriller']",5.3
2730,tammy,2014,"['Comedy', 'Romance']",4.9
2731,dawn of the planet apes,2014,"['Action', 'Adventure', 'Drama']",7.6
2732,v h s,2012,"['Horror', 'Mystery', 'Thriller']",5.8
2733,into the storm,2014,"['Action', 'Adventure', 'Drama']",5.8
2734,spectral,2016,"['Action', 'Adventure', 'Sci-Fi']",6.3
2735,paranormal activity 4,2012,"['Horror', 'Mystery']",4.6
2736,transformers age of extinction,2014,"['Action', 'Adventure', 'Sci-Fi']",5.6
2737,the final girls,2015,"['Comedy', 'Fantasy', 'Horror']",6.5
2738,hacksaw ridge,2016,"['Biography', 'Drama', 'History']",8.1
2739,the house with a clock in its walls,2018,"['Comedy', 'Family', 'Fantasy']",6.1
2740,pixels,2015,"['Action', 'Comedy', 'Fantasy']",5.6
2741,beasts of the southern wild,2012,"['Adventure', 'Drama', 'Fantasy']",7.2
2742,san andreas,2015,"['Action', 'Adventure', 'Thriller']",6.1
2743,the bling ring,2013,"['Biography', 'Crime', 'Drama']",5.6
2744,long shot,2019,"['Comedy', 'Romance']",6.8
2745,saving mr banks,2013,"['Biography', 'Comedy', 'Drama']",7.5
2746,self less,2015,"['Action', 'Mystery', 'Sci-Fi']",6.5
2747,the accountant,2016,"['Action', 'Thriller']",7.3
2748,bad words,2013,"['Comedy', 'Drama']",6.6
2749,horrible bosses 2,2014,"['Comedy', 'Crime']",6.3
2750,st vincent,2014,"['Comedy', 'Drama']",7.2
2751,3 days to kill,2014,"['Action', 'Comedy', 'Drama']",6.2
2752,jab tak hai jaan,2012,"['Drama', 'Romance']",6.7
2753,the monuments men,2014,"['Comedy', 'Drama', 'History']",6.1
2754,american sniper,2014,"['Action', 'Biography', 'Drama']",7.3
2755,deep water,2022,"['Drama', 'Mystery', 'Thriller']",5.5
2756,into the woods,2014,"['Adventure', 'Comedy', 'Drama']",5.9
2757,the purge,2013,"['Horror', 'Sci-Fi', 'Thriller']",5.7
2758,grown ups 2,2013,['Comedy'],5.4
2759,the counselor,2013,"['Action', 'Adventure', 'Crime']",5.4
2760,about time,2013,"['Comedy', 'Drama', 'Fantasy']",7.8
2761,run all night,2015,"['Action', 'Crime', 'Thriller']",6.6
2762,the other woman,2014,"['Comedy', 'Romance']",6.0
2763,before midnight,2013,"['Drama', 'Romance']",7.9
2764,transcendence,2014,"['Action', 'Drama', 'Sci-Fi']",6.2
2765,draft day,2014,"['Drama', 'Sport']",6.8
2766,home,2015,"['Adventure', 'Animation', 'Comedy']",6.5
2767,insidious chapter 2,2013,"['Horror', 'Mystery', 'Thriller']",6.5
2768,the mountain between us,2017,"['Drama', 'Thriller']",6.4
2769,don jon,2013,"['Comedy', 'Drama', 'Romance']",6.5
2770,wild card,2015,"['Action', 'Crime', 'Drama']",5.6
2771,rampage,2018,"['Action', 'Adventure', 'Sci-Fi']",6.1
2772,the internship,2013,['Comedy'],6.3
2773,valerian and the city of a thousand planets,2017,"['Action', 'Adventure', 'Fantasy']",6.4
2774,money monster,2016,"['Action', 'Crime', 'Drama']",6.5
2775,big hero 6,2014,"['Action', 'Adventure', 'Animation']",7.8
2776,spider man homecoming,2017,"['Action', 'Adventure', 'Sci-Fi']",7.4
2777,the book of life,2014,"['Adventure', 'Animation', 'Comedy']",7.2
2778,serbuan maut 2 berandal,2014,"['Action', 'Crime', 'Thriller']",7.9
2779,drinking buddies,2013,"['Comedy', 'Drama', 'Romance']",6.1
2780,kung fu panda 3,2016,"['Action', 'Adventure', 'Animation']",7.1
2781,gone girl,2014,"['Drama', 'Mystery', 'Thriller']",8.1
2782,magic mike xxl,2015,"['Comedy', 'Drama', 'Music']",5.6
2783,a haunting in venice,2023,"['Crime', 'Drama', 'Horror']",6.6
2784,hellboy,2019,"['Action', 'Adventure', 'Fantasy']",5.2
2785,finding dory,2016,"['Adventure', 'Animation', 'Comedy']",7.2
2786,the grand budapest hotel,2014,"['Adventure', 'Comedy', 'Crime']",8.1
2787,the spongebob movie sponge out of water,2015,"['Adventure', 'Animation', 'Comedy']",6.0
2788,men in black international,2019,"['Action', 'Adventure', 'Comedy']",5.6
2789,jumanji welcome to the jungle,2017,"['Action', 'Adventure', 'Comedy']",6.9
2790,minions,2015,"['Adventure', 'Animation', 'Comedy']",6.4
2791,22 jump street,2014,"['Action', 'Comedy', 'Crime']",7.0
2792,frozen,2013,"['Adventure', 'Animation', 'Comedy']",7.4
2793,olympus has fallen,2013,"['Action', 'Thriller']",6.5
2794,the 5th wave,2016,"['Action', 'Adventure', 'Sci-Fi']",5.2
2795,wild,2014,"['Adventure', 'Biography', 'Drama']",7.1
2796,the hobbit battle of five armies,2014,"['Adventure', 'Fantasy']",7.4
2797,homefront,2013,"['Action', 'Crime', 'Thriller']",6.5
2798,alien covenant,2017,"['Horror', 'Sci-Fi', 'Thriller']",6.4
2799,the babadook,2014,"['Horror', 'Mystery']",6.8
2800,fifty shades of grey,2015,"['Drama', 'Romance', 'Thriller']",4.2
2801,mary queen of scots,2018,"['Biography', 'Drama', 'History']",6.3
2802,the expendables 3,2014,"['Action', 'Adventure', 'Thriller']",6.1
2803,fruitvale station,2013,"['Biography', 'Crime', 'Drama']",7.5
2804,blue jasmine,2013,"['Comedy', 'Drama']",7.3
2805,white house down,2013,"['Action', 'Drama', 'Thriller']",6.3
2806,the rover,2014,"['Action', 'Crime', 'Drama']",6.4
2807,the mummy,2017,"['Action', 'Adventure', 'Fantasy']",5.4
2808,the lunchbox,2013,"['Drama', 'Romance']",7.8
2809,jobs,2013,"['Biography', 'Drama']",6.0
2810,rio 2,2014,"['Adventure', 'Animation', 'Comedy']",6.3
2811,blue ruin,2013,"['Crime', 'Drama', 'Thriller']",7.1
2812,live by night,2016,"['Action', 'Crime', 'Drama']",6.4
2813,the intern,2015,"['Comedy', 'Drama']",7.1
2814,runner,2013,"['Crime', 'Mystery', 'Thriller']",5.6
2815,need for speed,2014,"['Action', 'Crime', 'Thriller']",6.4
2816,deliver us from evil,2014,"['Crime', 'Fantasy', 'Horror']",6.2
2817,spectre,2015,"['Action', 'Adventure', 'Thriller']",6.8
2818,coco,2017,"['Adventure', 'Animation', 'Drama']",8.4
2819,brooklyn,2015,"['Drama', 'Romance']",7.5
2820,mission impossible rogue nation,2015,"['Action', 'Adventure', 'Thriller']",7.4
2821,focus,2015,"['Comedy', 'Crime', 'Drama']",6.6
2822,the huntsman winter s war,2016,"['Action', 'Adventure', 'Drama']",6.1
2823,no time to die,2021,"['Action', 'Adventure', 'Thriller']",7.3
2824,joe,2013,"['Crime', 'Drama', 'Thriller']",6.8
2825,how to train your dragon the hidden world,2019,"['Action', 'Adventure', 'Animation']",7.4
2826,dark skies,2013,"['Horror', 'Sci-Fi', 'Thriller']",6.3
2827,keeping up with the joneses,2016,"['Action', 'Comedy']",5.9
2828,delivery man,2013,"['Comedy', 'Drama']",6.3
2829,oculus,2013,"['Horror', 'Mystery', 'Thriller']",6.5
2830,enough said,2013,"['Comedy', 'Drama', 'Romance']",7.0
2831,avengers age of ultron,2015,"['Action', 'Adventure', 'Sci-Fi']",7.3
2832,predestination,2014,"['Action', 'Drama', 'Sci-Fi']",7.4
2833,anomalisa,2015,"['Animation', 'Comedy', 'Drama']",7.3
2834,the november man,2014,"['Action', 'Thriller']",6.3
2835,carol,2015,"['Drama', 'Romance']",7.2
2836,gods of egypt,2016,"['Action', 'Adventure', 'Drama']",5.4
2837,the family,2013,"['Comedy', 'Crime', 'Thriller']",6.3
2838,woman in gold,2015,"['Biography', 'Drama', 'History']",7.3
2839,the magnificent seven,2016,"['Action', 'Adventure', 'Drama']",6.9
2840,le passe,2013,"['Drama', 'Mystery']",7.7
2841,the heat,2013,"['Action', 'Comedy', 'Crime']",6.6
2842,atomic blonde,2017,"['Action', 'Thriller']",6.7
2843,philomena,2013,"['Biography', 'Comedy', 'Drama']",7.6
2844,project almanac,2015,"['Drama', 'Mystery', 'Sci-Fi']",6.3
2845,taken 3,2014,"['Action', 'Crime', 'Thriller']",6.0
2846,joy,2015,"['Biography', 'Drama']",6.6
2847,isn t it romantic,2019,"['Comedy', 'Fantasy', 'Musical']",5.9
2848,masterminds,2015,"['Biography', 'Comedy', 'Crime']",5.8
2849,the adam project,2022,"['Action', 'Adventure', 'Comedy']",6.7
2850,the ridiculous 6,2015,"['Action', 'Adventure', 'Comedy']",4.8
2851,star wars episode vii the force awakens,2015,"['Action', 'Adventure', 'Sci-Fi']",7.8
2852,bone tomahawk,2015,"['Drama', 'Horror', 'Western']",7.1
2853,burnt,2015,"['Comedy', 'Drama']",6.6
2854,hotel transylvania 2,2015,"['Adventure', 'Animation', 'Comedy']",6.6
2855,star wars episode viii the last jedi,2017,"['Action', 'Adventure', 'Fantasy']",6.9
2856,star wars episode ix the rise of skywalker,2019,"['Action', 'Adventure', 'Fantasy']",6.4
2857,blockers,2018,"['Comedy', 'Drama']",6.2
2858,arrival,2016,"['Drama', 'Mystery', 'Sci-Fi']",7.9
2859,wonder,2017,"['Drama', 'Family']",7.9
2860,the light between oceans,2016,"['Drama', 'Romance']",7.2
2861,the cloverfield paradox,2018,"['Action', 'Horror', 'Sci-Fi']",5.5
2862,crimson peak,2015,"['Drama', 'Horror', 'Mystery']",6.5
2863,pacific rim uprising,2018,"['Action', 'Adventure', 'Sci-Fi']",5.6
2864,a million ways to die in the west,2014,"['Comedy', 'Western']",6.1
2865,get hard,2015,"['Comedy', 'Crime']",6.0
2866,birdman or,2014,"['Comedy', 'Drama']",7.7
2867,alice through the looking glass,2016,"['Adventure', 'Family', 'Fantasy']",6.2
2868,going in style,2017,"['Comedy', 'Crime']",6.6
2869,me and earl the dying girl,2015,"['Comedy', 'Drama', 'Romance']",7.7
2870,hell or high water,2016,"['Crime', 'Drama', 'Thriller']",7.6
2871,whiplash,2014,"['Drama', 'Music']",8.5
2872,the fault in our stars,2014,"['Drama', 'Romance']",7.7
2873,jojo rabbit,2019,"['Comedy', 'Drama', 'War']",7.9
2874,resident evil the final chapter,2016,"['Action', 'Horror', 'Sci-Fi']",5.5
2875,bahubali the beginning,2015,"['Action', 'Drama']",8.0
2876,ted 2,2015,['Comedy'],6.3
2878,star trek beyond,2016,"['Action', 'Adventure', 'Sci-Fi']",7.0
2879,fences,2016,['Drama'],7.2
2880,me before you,2016,"['Drama', 'Romance']",7.4
2881,hitman agent 47,2015,"['Action', 'Crime', 'Thriller']",5.7
2882,night at the museum secret of tomb,2014,"['Adventure', 'Comedy', 'Family']",6.2
2883,locke,2013,['Drama'],7.1
2884,game night,2018,"['Action', 'Adventure', 'Comedy']",6.9
2885,the grinch,2018,"['Animation', 'Comedy', 'Family']",6.4
2886,the secret life of pets,2016,"['Adventure', 'Animation', 'Comedy']",6.5
2887,fury,2014,"['Action', 'Drama', 'War']",7.6
2888,blackhat,2015,"['Action', 'Crime', 'Thriller']",5.5
2889,everest,2015,"['Action', 'Adventure', 'Biography']",7.1
2890,the longest ride,2015,"['Comedy', 'Drama', 'Romance']",7.0
2891,sinister 2,2015,"['Horror', 'Mystery', 'Thriller']",5.3
2892,t2 trainspotting,2017,"['Comedy', 'Crime', 'Drama']",7.2
2893,beauty and the beast,2017,"['Adventure', 'Family', 'Fantasy']",7.1
2894,veronica mars,2014,"['Crime', 'Drama', 'Mystery']",6.7
2895,the interview,2014,"['Action', 'Adventure', 'Comedy']",6.5
2896,pete s dragon,2016,"['Action', 'Adventure', 'Comedy']",6.7
2897,annihilation,2018,"['Adventure', 'Drama', 'Horror']",6.8
2898,kingsman the secret service,2014,"['Action', 'Adventure', 'Comedy']",7.7
2899,fast furious 7,2015,"['Action', 'Crime', 'Thriller']",7.1
2900,mike and dave need wedding dates,2016,"['Comedy', 'Romance']",6.0
2901,pitch perfect 2,2015,"['Comedy', 'Music']",6.4
2902,the croods a new age,2020,"['Adventure', 'Animation', 'Comedy']",6.9
2903,tag,2018,"['Action', 'Comedy']",6.5
2904,coherence,2013,"['Drama', 'Mystery', 'Sci-Fi']",7.2
2905,ride along 2,2016,"['Action', 'Comedy', 'Crime']",5.9
